scenario_name,variant,security_target_bits,soundness_assumption,legacy_bound_cu,total_explicit_query_count,round_query_counts,arithmetic_kernel_id,extension_kernel_id,lift_policy,whir_fold_mode,stage,repetition,proof_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,actual_cu,elapsed_ns,sha_calls,sha_bytes,merkle_levels,m31_mul_ops,cm31_mul_ops,qm31_mul_ops,field_mul_projection,extension_mul_projection,field_inv_projection,predicted_cu,predicted_component_cu,predicted_core_cu,predicted_transport_cu,abs_error_cu,rel_error
whir_t100_capacity_full,reference_karatsuba_late,100.0,whir_capacity_full,4193302.7181686424,28,18|10,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,upload_total,0,12356,640,20,0,0,25938,,20,12996,0,0,0,0,3960,374,56,,,,,,
whir_t100_capacity_full,reference_karatsuba_late,100.0,whir_capacity_full,4193302.7181686424,28,18|10,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,verify_sbf,0,12356,640,20,32768,1,432105,,338,19280,254,3064,290,28,3960,374,56,15309429.76987553,15304864.473620001,15290850.164116364,14014.309503637956,14851386.76987553,32.42356453406237
whir_t100_capacity_full,reference_karatsuba_late,100.0,whir_capacity_full,4193302.7181686424,28,18|10,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,total_sbf,0,12356,640,20,32768,1,458043,,338,19280,254,3064,290,28,3960,374,56,15309429.76987553,15304864.473620001,15290850.164116364,14014.309503637956,14851386.76987553,32.42356453406237
whir_t100_capacity_full,reference_karatsuba_late,100.0,whir_capacity_full,4193302.7181686424,28,18|10,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,verify_sbf,1,12356,640,20,32768,1,432105,,338,19280,254,3064,290,28,3960,374,56,15309429.76987553,15304864.473620001,15290850.164116364,14014.309503637956,14851386.76987553,32.42356453406237
whir_t100_capacity_full,reference_karatsuba_late,100.0,whir_capacity_full,4193302.7181686424,28,18|10,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,total_sbf,1,12356,640,20,32768,1,458043,,338,19280,254,3064,290,28,3960,374,56,15309429.76987553,15304864.473620001,15290850.164116364,14014.309503637956,14851386.76987553,32.42356453406237
whir_t100_capacity_full,reference_karatsuba_late,100.0,whir_capacity_full,4193302.7181686424,28,18|10,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,verify_sbf,2,12356,640,20,32768,1,432105,,338,19280,254,3064,290,28,3960,374,56,15309429.76987553,15304864.473620001,15290850.164116364,14014.309503637956,14851386.76987553,32.42356453406237
whir_t100_capacity_full,reference_karatsuba_late,100.0,whir_capacity_full,4193302.7181686424,28,18|10,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,total_sbf,2,12356,640,20,32768,1,458043,,338,19280,254,3064,290,28,3960,374,56,15309429.76987553,15304864.473620001,15290850.164116364,14014.309503637956,14851386.76987553,32.42356453406237
whir_t128_capacity_full,direct_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,direct_m31,schoolbook,eager_qm31,raw_fibers,host_verify,0,15468,640,25,32768,1,,3759292,471,26868,354,5374,599,78,6622,716,78,,,,,,
whir_t128_capacity_full,direct_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,direct_m31,schoolbook,eager_qm31,raw_fibers,upload_total,0,15468,640,25,0,0,32434,,25,16268,0,0,0,0,6622,716,78,,,,,,
whir_t128_capacity_full,direct_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,direct_m31,schoolbook,eager_qm31,raw_fibers,verify_sbf,0,15468,640,25,32768,1,665552,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20143492.54053258,28.859450677424164
whir_t128_capacity_full,direct_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,direct_m31,schoolbook,eager_qm31,raw_fibers,total_sbf,0,15468,640,25,32768,1,697986,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20143492.54053258,28.859450677424164
whir_t128_capacity_full,direct_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,direct_m31,schoolbook,eager_qm31,raw_fibers,verify_sbf,1,15468,640,25,32768,1,665552,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20143492.54053258,28.859450677424164
whir_t128_capacity_full,direct_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,direct_m31,schoolbook,eager_qm31,raw_fibers,total_sbf,1,15468,640,25,32768,1,697986,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20143492.54053258,28.859450677424164
whir_t128_capacity_full,direct_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,direct_m31,schoolbook,eager_qm31,raw_fibers,verify_sbf,2,15468,640,25,32768,1,665552,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20143492.54053258,28.859450677424164
whir_t128_capacity_full,direct_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,direct_m31,schoolbook,eager_qm31,raw_fibers,total_sbf,2,15468,640,25,32768,1,697986,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20143492.54053258,28.859450677424164
whir_t128_capacity_full,reference_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,schoolbook,eager_qm31,raw_fibers,host_verify,0,15468,640,25,32768,1,,2375625,471,26868,354,5374,599,78,6622,716,78,,,,,,
whir_t128_capacity_full,reference_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,schoolbook,eager_qm31,raw_fibers,upload_total,0,15468,640,25,0,0,32434,,25,16268,0,0,0,0,6622,716,78,,,,,,
whir_t128_capacity_full,reference_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,schoolbook,eager_qm31,raw_fibers,verify_sbf,0,15468,640,25,32768,1,599615,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20209429.54053258,31.974466442526737
whir_t128_capacity_full,reference_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,schoolbook,eager_qm31,raw_fibers,total_sbf,0,15468,640,25,32768,1,632049,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20209429.54053258,31.974466442526737
whir_t128_capacity_full,reference_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,schoolbook,eager_qm31,raw_fibers,verify_sbf,1,15468,640,25,32768,1,599615,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20209429.54053258,31.974466442526737
whir_t128_capacity_full,reference_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,schoolbook,eager_qm31,raw_fibers,total_sbf,1,15468,640,25,32768,1,632049,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20209429.54053258,31.974466442526737
whir_t128_capacity_full,reference_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,schoolbook,eager_qm31,raw_fibers,verify_sbf,2,15468,640,25,32768,1,599615,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20209429.54053258,31.974466442526737
whir_t128_capacity_full,reference_schoolbook_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,schoolbook,eager_qm31,raw_fibers,total_sbf,2,15468,640,25,32768,1,632049,,471,26868,354,5374,599,78,6622,716,78,20841478.54053258,20834839.23514674,20817481.106715064,17358.128431672918,20209429.54053258,31.974466442526737
whir_t128_capacity_full,reference_karatsuba_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,eager_qm31,raw_fibers,host_verify,0,15468,640,25,32768,1,,2479250,471,26868,354,4541,521,78,5789,638,78,,,,,,
whir_t128_capacity_full,reference_karatsuba_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,eager_qm31,raw_fibers,upload_total,0,15468,640,25,0,0,32434,,25,16268,0,0,0,0,5789,638,78,,,,,,
