measurement_id,benchmark,label,repetition,timestamp_utc,status,actual_cu,transaction_bytes,error,sha_calls,sha_bytes,merkle_paths,merkle_levels,proof_bytes,proof_segments,upload_bytes,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,ro_account_count,rw_account_count,account_data_bytes_read,account_data_bytes_written,field_add_sub_ops,field_mul_ops,field_inv_ops,extension_mul_ops
UploadPath-1776603648864-r0,UploadPath,synthetic-upload/deep-merkle/chunk-0,0,2026-04-19T13:00:48.864581+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603649120-r0,UploadPath,synthetic-upload/deep-merkle/chunk-1,0,2026-04-19T13:00:49.120919+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603649380-r0,UploadPath,synthetic-upload/deep-merkle/chunk-2,0,2026-04-19T13:00:49.380897+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603649634-r0,UploadPath,synthetic-upload/deep-merkle/chunk-3,0,2026-04-19T13:00:49.634462+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603649888-r0,UploadPath,synthetic-upload/deep-merkle/chunk-4,0,2026-04-19T13:00:49.888935+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603650144-r0,UploadPath,synthetic-upload/deep-merkle/chunk-5,0,2026-04-19T13:00:50.144175+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603650404-r0,UploadPath,synthetic-upload/deep-merkle/chunk-6,0,2026-04-19T13:00:50.404882+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603650666-r0,UploadPath,synthetic-upload/deep-merkle/chunk-7,0,2026-04-19T13:00:50.666481+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603650926-r0,UploadPath,synthetic-upload/deep-merkle/chunk-8,0,2026-04-19T13:00:50.926112+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603651186-r0,UploadPath,synthetic-upload/deep-merkle/chunk-9,0,2026-04-19T13:00:51.186348+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603651445-r0,UploadPath,synthetic-upload/deep-merkle/chunk-10,0,2026-04-19T13:00:51.445822+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603651699-r0,UploadPath,synthetic-upload/deep-merkle/chunk-11,0,2026-04-19T13:00:51.699900+00:00,Success,1291,925,,1,672,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603651954-r0,UploadPath,synthetic-upload/deep-merkle/chunk-12,0,2026-04-19T13:00:51.954399+00:00,Success,987,316,,1,64,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0
SyntheticVerifier-1776603655275-r0,SyntheticVerifier,synthetic/deep-merkle,0,2026-04-19T13:00:55.275991+00:00,Failed,1416479,500,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",173,19920,8,144,7712,16,7712,13,196608,6,5,2,6144,256,4096,1024,64,128
SyntheticVerifier-1776603655288-r1,SyntheticVerifier,synthetic/deep-merkle,1,2026-04-19T13:00:55.288331+00:00,Failed,1416479,500,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",173,19920,8,144,7712,16,7712,13,196608,6,5,2,6144,256,4096,1024,64,128
SyntheticVerifier-1776603655299-r2,SyntheticVerifier,synthetic/deep-merkle,2,2026-04-19T13:00:55.299912+00:00,Failed,1416479,500,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",173,19920,8,144,7712,16,7712,13,196608,6,5,2,6144,256,4096,1024,64,128
SyntheticVerifier-1776603655310-r3,SyntheticVerifier,synthetic/deep-merkle,3,2026-04-19T13:00:55.310518+00:00,Failed,1416479,500,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",173,19920,8,144,7712,16,7712,13,196608,6,5,2,6144,256,4096,1024,64,128
UploadPath-1776603655565-r0,UploadPath,synthetic-upload/field-heavy/chunk-0,0,2026-04-19T13:00:55.565801+00:00,Success,836,925,,0,0,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603655822-r0,UploadPath,synthetic-upload/field-heavy/chunk-1,0,2026-04-19T13:00:55.822390+00:00,Success,836,925,,0,0,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603656078-r0,UploadPath,synthetic-upload/field-heavy/chunk-2,0,2026-04-19T13:00:56.078956+00:00,Success,836,925,,0,0,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603656334-r0,UploadPath,synthetic-upload/field-heavy/chunk-3,0,2026-04-19T13:00:56.334297+00:00,Success,836,925,,0,0,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603656589-r0,UploadPath,synthetic-upload/field-heavy/chunk-4,0,2026-04-19T13:00:56.589538+00:00,Success,836,925,,0,0,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603656844-r0,UploadPath,synthetic-upload/field-heavy/chunk-5,0,2026-04-19T13:00:56.844046+00:00,Success,836,925,,0,0,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603657101-r0,UploadPath,synthetic-upload/field-heavy/chunk-6,0,2026-04-19T13:00:57.101536+00:00,Success,836,925,,0,0,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603657356-r0,UploadPath,synthetic-upload/field-heavy/chunk-7,0,2026-04-19T13:00:57.356687+00:00,Success,836,925,,0,0,0,0,0,0,640,1,0,0,0,0,0,0,0,0,0,0
UploadPath-1776603657616-r0,UploadPath,synthetic-upload/field-heavy/chunk-8,0,2026-04-19T13:00:57.616197+00:00,Success,836,821,,0,0,0,0,0,0,536,1,0,0,0,0,0,0,0,0,0,0
SyntheticVerifier-1776603659993-r0,SyntheticVerifier,synthetic/field-heavy,0,2026-04-19T13:00:59.993403+00:00,Failed,1407524,434,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",50,5770,4,40,5656,12,5656,9,131072,4,3,2,3072,192,8192,2048,96,192
SyntheticVerifier-1776603660006-r1,SyntheticVerifier,synthetic/field-heavy,1,2026-04-19T13:01:00.006937+00:00,Failed,1407524,434,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",50,5770,4,40,5656,12,5656,9,131072,4,3,2,3072,192,8192,2048,96,192
SyntheticVerifier-1776603660017-r2,SyntheticVerifier,synthetic/field-heavy,2,2026-04-19T13:01:00.017362+00:00,Failed,1407524,434,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",50,5770,4,40,5656,12,5656,9,131072,4,3,2,3072,192,8192,2048,96,192
SyntheticVerifier-1776603660027-r3,SyntheticVerifier,synthetic/field-heavy,3,2026-04-19T13:01:00.027815+00:00,Failed,1407524,434,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",50,5770,4,40,5656,12,5656,9,131072,4,3,2,3072,192,8192,2048,96,192
